Observation_id,Satellite,Station,Status,Status_Message,Transmitter,Frequency,Mode,Metadata,Downloads,Waterfall_Status,Polar_Plot,demods,waterfall_location,status
5535657,44352  - ARMADILLO,David Andrews,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005530001-005540000/satnogs-observations-005535001-005536000.zip/satnogs_5535657_2022-02-26T13-45-08.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/2/26/13/5535657/waterfall_5535657_2022-02-26T13-45-08.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/feff01ae713e2b7062fc86106c16d7b95034ba46ea8405b80313bc5da978869c', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22056.71563895  .00093374 -45249-5  84071-3 0  9995', 'tle2': '2 44352  28.5263 186.9970 0218876 225.7925 132.4505 15.41795489147858', 'timeframe-start': '2022-02-26T13:45:08+00:00', 'timeframe-end': '2022-02-26T13:50:43+00:00', 'groundstation-lat': '35.694', 'groundstation-lon': '-84.27', 'groundstation-alt': '350'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/feff01ae713e2b7062fc86106c16d7b95034ba46ea8405b80313bc5da978869c,1
5658109,44352  - ARMADILLO,VK4JBE,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005650001-005660000/satnogs-observations-005658001-005659000.zip/satnogs_5658109_2022-03-21T22-34-57.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/22/5658109/waterfall_5658109_2022-03-21T22-34-57.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/c6fc381d3a53632eb2acd1f76fa832e4b0e0ea803dd78f79e1e0489e330f987a', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22079.53582173  .00078226 -46538-5  64584-3 0  9998', 'tle2': '2 44352  28.5257  27.8516 0206010 125.1301 236.8792 15.45846932151382', 'timeframe-start': '2022-03-21T22:34:57+00:00', 'timeframe-end': '2022-03-21T22:40:42+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/c6fc381d3a53632eb2acd1f76fa832e4b0e0ea803dd78f79e1e0489e330f987a,1
5076707,44352  - ARMADILLO,Orbital Space,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005070001-005080000/satnogs-observations-005076001-005077000.zip/satnogs_5076707_2021-11-30T02-17-37.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/11/30/2/5076707/waterfall_5076707_2021-11-30T02-17-37.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/858c3959b0f61cb268c69fb578263c936498dd32b7aeb4d5eff190f16eb1c167', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21333.56196974  .00042857  00000+0  46100-3 0  9995', 'tle2': '2 44352  28.5293  73.9065 0257293 319.1631  38.9946 15.31163092134290', 'timeframe-start': '2021-11-30T02:17:37+00:00', 'timeframe-end': '2021-11-30T02:26:08+00:00', 'groundstation-lat': '29.1042', 'groundstation-lon': '48.125', 'groundstation-alt': '20'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/858c3959b0f61cb268c69fb578263c936498dd32b7aeb4d5eff190f16eb1c167,0
5675834,44352  - ARMADILLO,Abraham Diaz de Leon Camou,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005670001-005680000/satnogs-observations-005675001-005676000.zip/satnogs_5675834_2022-03-26T02-34-31.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/26/2/5675834/waterfall_5675834_2022-03-26T02-34-31.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/f09037284b545bd2b4dc3e9c34c042d70e4c74c466960a22a24dbeb9dd836172', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22084.82777028  .00080909 -48288-5  65884-3 0  9990', 'tle2': '2 44352  28.5271 350.8117 0202989 185.4368 174.4017 15.46662369152207', 'timeframe-start': '2022-03-26T02:34:31+00:00', 'timeframe-end': '2022-03-26T02:44:34+00:00', 'groundstation-lat': '17.97', 'groundstation-lon': '-92.96', 'groundstation-alt': '20'}","[{'original_name': 'data_obs/2022/3/26/2/5675834/data_5675834_2022-03-26T02-39-17', 'location': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/demods/d53972b77cd7ed6156bdff31acee053c835a1079b9c994aa60b0cd0ce1247f30.bin'}, {'original_name': 'data_obs/2022/3/26/2/5675834/data_5675834_2022-03-26T02-39-47', 'location': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/demods/2650aa8ef7d26c9d1a529fde17104e1c16bd9cc102761c5a91cfac4bee96ff23.bin'}, {'original_name': 'data_obs/2022/3/26/2/5675834/data_5675834_2022-03-26T02-40-17', 'location': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/demods/ec47778ff9b8a360bc6db6fb348c1ddbe355ad8c78983be827c8a9cf400f1a69.bin'}]",/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/f09037284b545bd2b4dc3e9c34c042d70e4c74c466960a22a24dbeb9dd836172,1
4927071,44352  - ARMADILLO,VK4JBE,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004920001-004930000/satnogs-observations-004927001-004928000.zip/satnogs_4927071_2021-10-28T21-31-19.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/10/28/21/4927071/waterfall_4927071_2021-10-28T21-31-19.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/f84c7d840b224a36fa8072bc0ce9d3cf3fd69a6d3106685bd5ae1224b4ade060', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21301.33288707  .00067127  00000-0  76326-3 0  9992', 'tle2': '2 44352  28.5282 294.0212 0269695 320.9852  37.1570 15.27701457129355', 'timeframe-start': '2021-10-28T21:31:19+00:00', 'timeframe-end': '2021-10-28T21:35:15+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/f84c7d840b224a36fa8072bc0ce9d3cf3fd69a6d3106685bd5ae1224b4ade060,0
6078590,44352  - ARMADILLO,Abraham Diaz de Leon Camou,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-006070001-006080000/satnogs-observations-006078001-006079000.zip/satnogs_6078590_2022-06-14T00-15-58.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/6/14/0/6078590/waterfall_6078590_2022-06-14T00-15-58.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/5749b84e7a43ae486ac65d1f7b764aa4ce43e55ee705b705bbc61d1504abcfc3', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22164.24486172  .00189112  33828-5  89783-3 0  9995', 'tle2': '2 44352  28.5203 146.0402 0130653  23.2604 337.3850 15.69824287164598', 'timeframe-start': '2022-06-14T00:15:58+00:00', 'timeframe-end': '2022-06-14T00:24:54+00:00', 'groundstation-lat': '17.97', 'groundstation-lon': '-92.96', 'groundstation-alt': '20'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/5749b84e7a43ae486ac65d1f7b764aa4ce43e55ee705b705bbc61d1504abcfc3,1
5905909,44352  - ARMADILLO,VK4JBE,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005900001-005910000/satnogs-observations-005905001-005906000.zip/satnogs_5905909_2022-05-07T20-22-41.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/5/7/20/5905909/waterfall_5905909_2022-05-07T20-22-41.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/4b4e60f5de5ee0851f07e3f1ed2978fb00af1f89cad4227e5d2b5687d19e8d11', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22127.09562906  .00235322  72410-5  15663-2 0  9997', 'tle2': '2 44352  28.5256  52.7737 0172824 309.5240  49.0202 15.56340739158774', 'timeframe-start': '2022-05-07T20:22:41+00:00', 'timeframe-end': '2022-05-07T20:26:05+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/4b4e60f5de5ee0851f07e3f1ed2978fb00af1f89cad4227e5d2b5687d19e8d11,1
5485094,44352  - ARMADILLO,Jacob D.C. Sihasale,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005480001-005490000/satnogs-observations-005485001-005486000.zip/satnogs_5485094_2022-02-16T21-41-38.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/2/16/21/5485094/waterfall_5485094_2022-02-16T21-41-38.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/6d448a60e6a4b852b6292201187c7ba3f68078db0afa7de44cb139810711cab9', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22047.26086107  .00093734 -40073-5  86688-3 0  9997', 'tle2': '2 44352  28.5241 252.6595 0225888 118.8378 243.5093 15.40003654146392', 'timeframe-start': '2022-02-16T21:41:38+00:00', 'timeframe-end': '2022-02-16T21:51:42+00:00', 'groundstation-lat': '-3.708', 'groundstation-lon': '128.193', 'groundstation-alt': '10'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/6d448a60e6a4b852b6292201187c7ba3f68078db0afa7de44cb139810711cab9,0
5540746,44352  - ARMADILLO,Jacob D.C. Sihasale,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005540001-005550000/satnogs-observations-005540001-005541000.zip/satnogs_5540746_2022-02-26T16-21-29.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/2/26/16/5540746/waterfall_5540746_2022-02-26T16-21-29.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/0876ae8678d82b5a0dc26f9190832df702f604ac2acd606d79b2cc92734b79ac', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22057.49229349  .00074772 -52404-5  66789-3 0  9992', 'tle2': '2 44352  28.5268 181.5953 0218461 234.5992 123.4022 15.41918290147971', 'timeframe-start': '2022-02-26T16:21:29+00:00', 'timeframe-end': '2022-02-26T16:30:50+00:00', 'groundstation-lat': '-3.708', 'groundstation-lon': '128.193', 'groundstation-alt': '10'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/0876ae8678d82b5a0dc26f9190832df702f604ac2acd606d79b2cc92734b79ac,0
6224675,44352  - ARMADILLO,Klaus,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-006220001-006230000/satnogs-observations-006224001-006225000.zip/satnogs_6224675_2022-07-16T14-46-32.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/16/14/6224675/waterfall_6224675_2022-07-16T14-46-32.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/f384b8bf72f2e7ac1d2bb7b573b7924d7a56650666deed73112b10c05cffe31d', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22196.48243767  .00237885  11049-4  76834-3 0  9991', 'tle2': '2 44352  28.5178 270.3840 0101688  48.5047 312.4239 15.81373926169686', 'timeframe-start': '2022-07-16T14:46:32+00:00', 'timeframe-end': '2022-07-16T14:53:16+00:00', 'groundstation-lat': '1.338', 'groundstation-lon': '103.934', 'groundstation-alt': '50'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/f384b8bf72f2e7ac1d2bb7b573b7924d7a56650666deed73112b10c05cffe31d,1
5152541,44352  - ARMADILLO,Abraham Diaz de Leon Camou,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005150001-005160000/satnogs-observations-005152001-005153000.zip/satnogs_5152541_2021-12-15T23-34-55.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/12/15/23/5152541/waterfall_5152541_2021-12-15T23-34-55.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/f913cded813f6cd3514320925ad7237be732c723d189a8db6340d00ad5b49e86', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21349.26509574  .00023970 -56845-5  23739-3 0  9996', 'tle2': '2 44352  28.5265 326.3498 0254128 133.9370 228.2496 15.32100722136704', 'timeframe-start': '2021-12-15T23:34:55+00:00', 'timeframe-end': '2021-12-15T23:47:41+00:00', 'groundstation-lat': '17.97', 'groundstation-lon': '-92.96', 'groundstation-alt': '20'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/f913cded813f6cd3514320925ad7237be732c723d189a8db6340d00ad5b49e86,0
5482001,44352  - ARMADILLO,VK4JBE,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005480001-005490000/satnogs-observations-005482001-005483000.zip/satnogs_5482001_2022-02-16T13-27-35.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/2/16/13/5482001/waterfall_5482001_2022-02-16T13-27-35.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/8f26a4477b5521bd409b68b9e3486b6f7b17483d73ad830088d49170d24a2341', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22046.87204910  .00096101 -38972-5  89122-3 0  9999', 'tle2': '2 44352  28.5245 255.3562 0226094 114.4709 247.9647 15.39920245146339', 'timeframe-start': '2022-02-16T13:27:35+00:00', 'timeframe-end': '2022-02-16T13:40:55+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/8f26a4477b5521bd409b68b9e3486b6f7b17483d73ad830088d49170d24a2341,0
5150112,44352  - ARMADILLO,Dimitris Papadeas,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005150001-005160000/satnogs-observations-005150001-005151000.zip/satnogs_5150112_2021-12-15T19-10-32.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/12/15/19/5150112/waterfall_5150112_2021-12-15T19-10-32.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/4113361484af3afcd5eec7a62a78b81323de295cf167edc64865e8ed7a3dccb3', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21348.28807069  .00022385 -56563-5  22049-3 0  9996', 'tle2': '2 44352  28.5264 333.0455 0254404 123.0591 239.4709 15.32053926136550', 'timeframe-start': '2021-12-15T19:10:32+00:00', 'timeframe-end': '2021-12-15T19:13:45+00:00', 'groundstation-lat': '38.048', 'groundstation-lon': '23.739', 'groundstation-alt': '119'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/4113361484af3afcd5eec7a62a78b81323de295cf167edc64865e8ed7a3dccb3,0
6235834,44352  - ARMADILLO,Abraham Diaz de Leon Camou,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-006230001-006240000/satnogs-observations-006235001-006236000.zip/satnogs_6235834_2022-07-19T04-58-05.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/7/19/4/6235834/waterfall_6235834_2022-07-19T04-58-05.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/e5a60d4d7fdb30e3eb7ab0e5b2f8578a6579ae649c8ab1497c178d45e42d5c0b', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22199.44683696  .00259511  14873-4  79010-3 0  9996', 'tle2': '2 44352  28.5171 248.5022 0098304  83.7849 277.3949 15.82929657170159', 'timeframe-start': '2022-07-19T04:58:05+00:00', 'timeframe-end': '2022-07-19T05:07:12+00:00', 'groundstation-lat': '17.97', 'groundstation-lon': '-92.96', 'groundstation-alt': '20'}","[{'original_name': 'data_obs/2022/7/19/4/6235834/data_6235834_2022-07-19T05-02-12', 'location': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/demods/f38ae4398823c4aec0ad772f6853c0ce2fc3d4e5013738aea608ef73aa42365c.bin'}]",/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/e5a60d4d7fdb30e3eb7ab0e5b2f8578a6579ae649c8ab1497c178d45e42d5c0b,1
4890183,44352  - ARMADILLO,lutgaru,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004890001-004900000/satnogs-observations-004890001-004891000.zip/satnogs_4890183_2021-10-21T15-03-46.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/10/21/15/4890183/waterfall_4890183_2021-10-21T15-03-46.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/7258302cb86a8b59144f1b5e420e5e0e22a5bb5115aa2a36d826932501c57eb0', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21294.40639071  .00045309  00000-0  51989-3 0  9991', 'tle2': '2 44352  28.5296 341.1559 0272232 244.2720 112.9538 15.26984811128295', 'timeframe-start': '2021-10-21T15:03:46+00:00', 'timeframe-end': '2021-10-21T15:10:38+00:00', 'groundstation-lat': '31.868581', 'groundstation-lon': '-116.66465', 'groundstation-alt': '56'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/7258302cb86a8b59144f1b5e420e5e0e22a5bb5115aa2a36d826932501c57eb0,0
5521528,44352  - ARMADILLO,Nano Dragon,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005520001-005530000/satnogs-observations-005521001-005522000.zip/satnogs_5521528_2022-02-24T22-41-42.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/2/24/22/5521528/waterfall_5521528_2022-02-24T22-41-42.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/b157ba79bf43a5fbdbf1964641fd6dfb3bc79cc368fddd4d4053e20f4874ea1f', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22055.55054978  .00089456 -46281-5  80721-3 0  9994', 'tle2': '2 44352  28.5261 195.0979 0219616 212.5876 146.0999 15.41599509147671', 'timeframe-start': '2022-02-24T22:41:42+00:00', 'timeframe-end': '2022-02-24T22:50:33+00:00', 'groundstation-lat': '21.023', 'groundstation-lon': '105.542', 'groundstation-alt': '25'}","[{'original_name': 'data_obs/2022/2/24/22/5521528/data_5521528_2022-02-24T22-46-26', 'location': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/demods/7fca51ae549c98847291ff2864e6701cc9cf57cee582f8990b95bcf33d69ebdb.bin'}]",/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/b157ba79bf43a5fbdbf1964641fd6dfb3bc79cc368fddd4d4053e20f4874ea1f,1
5923302,44352  - ARMADILLO,argusnavis,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005920001-005930000/satnogs-observations-005923001-005924000.zip/satnogs_5923302_2022-05-11T20-24-09.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/5/11/20/5923302/waterfall_5923302_2022-05-11T20-24-09.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/24451be802bcfdde2e491f9c9bafbca0f7a66d1152749f99be37253d723e3116', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22131.39032442  .00158102 -21656-6  10159-2 0  9995', 'tle2': '2 44352  28.5247  22.2313 0169018 359.0162   1.0096 15.57610201159449', 'timeframe-start': '2022-05-11T20:24:09+00:00', 'timeframe-end': '2022-05-11T20:30:11+00:00', 'groundstation-lat': '28.054872', 'groundstation-lon': '-82.480784', 'groundstation-alt': '16'}","[{'original_name': 'data_obs/2022/5/11/20/5923302/data_5923302_2022-05-11T20-26-56', 'location': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/demods/8ecbe0c0bd52797d3dce491f463706b3c38b8d08eddf4b24530abe197eab055a.bin'}, {'original_name': 'data_obs/2022/5/11/20/5923302/data_5923302_2022-05-11T20-27-11', 'location': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/demods/f0be757d05156bcc3cfde80bdaf63b36d8fef8166c3cbd89777d5a317786db47.bin'}]",/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/24451be802bcfdde2e491f9c9bafbca0f7a66d1152749f99be37253d723e3116,1
5869337,44352  - ARMADILLO,David Andrews,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005860001-005870000/satnogs-observations-005869001-005870000.zip/satnogs_5869337_2022-05-01T03-28-03.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/5/1/3/5869337/waterfall_5869337_2022-05-01T03-28-03.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/1797195898fc15391a9c29ab976d7625404d5043d16524f35d3298bc9ed3efac', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22120.61593284  .00143827 -15970-5  99050-3 0  9991', 'tle2': '2 44352  28.5239  98.7553 0177604 234.9388 123.4440 15.54721536157761', 'timeframe-start': '2022-05-01T03:28:03+00:00', 'timeframe-end': '2022-05-01T03:33:08+00:00', 'groundstation-lat': '35.694', 'groundstation-lon': '-84.27', 'groundstation-alt': '350'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/1797195898fc15391a9c29ab976d7625404d5043d16524f35d3298bc9ed3efac,1
5324831,44352  - ARMADILLO,VK4JBE,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005320001-005330000/satnogs-observations-005324001-005325000.zip/satnogs_5324831_2022-01-19T07-55-30.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/1/19/7/5324831/waterfall_5324831_2022-01-19T07-55-30.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/e410007c0194cf8709e0ccb085dac4f8b0c3d0e190306d6c72cbe5b64753a02c', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22018.49769970  .00068058 -50060-5  68055-3 0  9992', 'tle2': '2 44352  28.5273  91.2545 0244178 156.0620 205.1547 15.34837791141962', 'timeframe-start': '2022-01-19T07:55:30+00:00', 'timeframe-end': '2022-01-19T08:01:14+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/e410007c0194cf8709e0ccb085dac4f8b0c3d0e190306d6c72cbe5b64753a02c,0
5905119,44352  - ARMADILLO,argusnavis,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005900001-005910000/satnogs-observations-005905001-005906000.zip/satnogs_5905119_2022-05-08T23-17-02.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/5/8/23/5905119/waterfall_5905119_2022-05-08T23-17-02.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/60629b1c1a6791ec017844e99b5a7d56a933d4b55b8168dca79c8a9af833d86f', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22128.44210152  .00214143  48958-5  14121-2 0  9996', 'tle2': '2 44352  28.5251  43.2045 0171624 325.0685  33.8761 15.56715097158986', 'timeframe-start': '2022-05-08T23:17:02+00:00', 'timeframe-end': '2022-05-08T23:20:24+00:00', 'groundstation-lat': '28.054872', 'groundstation-lon': '-82.480784', 'groundstation-alt': '16'}","[{'original_name': 'data_obs/2022/5/8/23/5905119/data_5905119_2022-05-08T23-18-46', 'location': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/demods/895344dfe448bf916dd580d85e022716168c2ad1b70d6f7b714907db42887f55.bin'}, {'original_name': 'data_obs/2022/5/8/23/5905119/data_5905119_2022-05-08T23-19-16', 'location': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/demods/f018cb2ebc69d61cdfe3337ada2213592f54ed19aeb88e12a861981f83f19bb5.bin'}]",/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/60629b1c1a6791ec017844e99b5a7d56a933d4b55b8168dca79c8a9af833d86f,1
5858853,44352  - ARMADILLO,VK4JBE,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005850001-005860000/satnogs-observations-005858001-005859000.zip/satnogs_5858853_2022-04-28T00-41-57.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/28/0/5858853/waterfall_5858853_2022-04-28T00-41-57.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/99c1ad17bae2f5a66a9e1c2dead7625531c9dd7316225199b238b979f7150c6d', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22117.34149295  .00126265 -26444-5  88783-3 0  9992', 'tle2': '2 44352  28.5234 121.9502 0180752 197.2926 162.1457 15.53725924157252', 'timeframe-start': '2022-04-28T00:41:57+00:00', 'timeframe-end': '2022-04-28T00:45:38+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/99c1ad17bae2f5a66a9e1c2dead7625531c9dd7316225199b238b979f7150c6d,1
